FetchedAt,Index,Symbol,LivePrice,PrevEODClose,ChangePct,SMA20,SMA50,SMA200,AboveSMA20,AboveSMA50,AboveSMA200,High52W,Low52W,NearHigh_7pct,NearLow_7pct,PriceToHigh52_pct,PriceToLow52_pct,Hist_1D_Price,Hist_1D_SMA20,Hist_1D_SMA50,Hist_1D_SMA200,Hist_1W_Price,Hist_1W_SMA20,Hist_1W_SMA50,Hist_1W_SMA200,Hist_1M_Price,Hist_1M_SMA20,Hist_1M_SMA50,Hist_1M_SMA200,Hist_3M_Price,Hist_3M_SMA20,Hist_3M_SMA50,Hist_3M_SMA200,Error
2026-03-25 19:27 IST,Nifty Microcap 250,VSTIND,216.81,215.69,0.52,223.07,231.45,258.42,NO,NO,NO,320.03,211.82,NO,YES,-32.25,2.36,211.82,NO,NO,NO,216.21,NO,NO,NO,238.74,YES,NO,NO,253.5,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,EMIL,91.63,89.21,2.71,93.68,95.2,123.23,NO,NO,NO,163.39,85.58,NO,NO,-43.92,7.07,85.58,NO,NO,NO,91.23,NO,NO,NO,100.97,YES,YES,NO,105.94,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,LUXIND,921.65,945.15,-2.49,895.27,927.56,1202.89,YES,NO,NO,1591.47,859.8,NO,NO,-42.09,7.19,926.35,YES,NO,NO,859.8,NO,NO,NO,933.05,NO,NO,NO,1127.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,JSFB,382.7,360.2,6.25,357.16,371.39,443.06,YES,YES,NO,525.65,341.85,NO,NO,-27.19,11.95,343.65,NO,NO,NO,343.25,NO,NO,NO,382.6,YES,NO,NO,419.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,JKIL,478.4,473.65,1.0,499.68,536.83,618.68,NO,NO,NO,746.36,460.8,NO,YES,-35.9,3.82,460.8,NO,NO,NO,491.55,NO,NO,NO,546.4,NO,NO,NO,580.4,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,RELAXO,265.75,258.5,2.8,306.93,346.7,418.28,NO,NO,NO,515.58,254.85,NO,YES,-48.46,4.28,254.85,NO,NO,NO,275.55,NO,NO,NO,357.95,NO,NO,NO,402.4,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,ETHOSLTD,2283.4,2205.7,3.52,2234.0,2422.67,2684.15,YES,NO,NO,3196.4,2020.4,NO,NO,-28.56,13.02,2152.5,NO,NO,NO,2041.0,NO,NO,NO,2462.1,NO,NO,NO,3059.5,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,PARKHOTELS,105.8,104.81,0.94,115.3,121.68,142.47,NO,NO,NO,169.1,103.16,NO,YES,-37.43,2.56,103.16,NO,NO,NO,109.27,NO,NO,NO,127.49,YES,NO,NO,138.87,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,INNOVACAP,711.55,691.0,2.97,684.31,684.57,788.66,YES,YES,NO,942.66,642.85,NO,NO,-24.52,10.69,665.55,NO,NO,NO,709.85,YES,YES,NO,669.5,NO,NO,NO,719.72,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SHARDAMOTR,795.15,765.0,3.94,836.81,871.33,983.75,NO,NO,NO,1216.7,715.97,NO,NO,-34.65,11.06,746.4,NO,NO,NO,775.85,NO,NO,NO,954.7,YES,YES,NO,953.6,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,ALIVUS,984.75,969.8,1.54,927.65,915.37,941.33,YES,YES,YES,1199.62,860.05,NO,NO,-17.91,14.5,934.15,YES,YES,NO,936.1,YES,YES,NO,910.95,NO,YES,NO,900.65,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,TSFINV,375.3,355.15,5.67,378.44,405.44,,NO,NO,N/A,680.3,344.8,NO,NO,-44.83,8.85,344.8,NO,NO,N/A,358.65,NO,NO,N/A,416.05,NO,NO,N/A,462.23,NO,NO,N/A,
2026-03-25 19:27 IST,Nifty Microcap 250,DATAMATICS,714.45,686.05,4.14,714.24,725.15,811.02,YES,NO,NO,1077.95,531.27,NO,NO,-33.72,34.48,669.7,NO,NO,NO,696.2,NO,NO,NO,792.35,YES,YES,NO,851.3,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,GANESHHOU,587.9,574.45,2.34,630.16,690.09,,NO,NO,N/A,882.05,556.2,NO,YES,-33.35,5.7,556.2,NO,NO,N/A,588.05,NO,NO,N/A,713.45,NO,NO,N/A,802.05,NO,NO,N/A,
2026-03-25 19:27 IST,Nifty Microcap 250,ISGEC,906.85,882.7,2.74,896.71,837.08,948.21,YES,YES,NO,1266.08,694.5,NO,NO,-28.37,30.58,883.05,NO,YES,NO,893.5,YES,YES,NO,838.75,YES,YES,NO,833.25,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SUNFLAG,218.66,211.62,3.33,227.58,240.04,265.28,NO,NO,NO,315.45,207.2,NO,YES,-30.68,5.53,207.2,NO,NO,NO,212.73,NO,NO,NO,245.23,NO,NO,NO,267.95,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,LMW,13162.0,13038.0,0.95,14439.7,14735.32,15216.19,NO,NO,NO,17965.32,12607.0,NO,YES,-26.74,4.4,12607.0,NO,NO,NO,14399.0,NO,NO,NO,15380.0,YES,YES,NO,14965.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,DHANUKA,955.4,970.6,-1.57,994.27,1058.6,1379.46,NO,NO,NO,1910.2,931.8,NO,YES,-49.98,2.53,931.8,NO,NO,NO,987.6,NO,NO,NO,1093.7,NO,NO,NO,1181.6,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SUDARSCHEM,788.3,775.95,1.59,829.27,878.92,1137.59,NO,NO,NO,1523.8,759.8,NO,YES,-48.27,3.75,759.8,NO,NO,NO,788.35,NO,NO,NO,901.85,NO,NO,NO,983.4,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,PRINCEPIPE,230.3,226.1,1.86,243.22,247.86,299.08,NO,NO,NO,382.82,223.5,NO,YES,-39.84,3.04,223.5,NO,NO,NO,238.9,NO,NO,NO,259.66,YES,YES,NO,249.95,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,WESTLIFE,436.45,424.8,2.74,464.5,489.5,616.29,NO,NO,NO,807.01,416.85,NO,YES,-45.92,4.7,416.85,NO,NO,NO,437.0,NO,NO,NO,507.75,NO,NO,NO,520.25,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,ADVENZYMES,274.5,268.7,2.16,287.54,288.61,312.57,NO,NO,NO,360.35,265.59,NO,YES,-23.82,3.35,266.8,NO,NO,NO,280.7,NO,NO,NO,312.95,YES,YES,NO,308.25,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,KSL,651.45,651.35,0.02,694.6,711.47,795.87,NO,NO,NO,949.44,638.05,NO,YES,-31.39,2.1,638.05,NO,NO,NO,654.4,NO,NO,NO,746.55,YES,YES,NO,738.35,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,INGERRAND,3633.2,3562.7,1.98,3788.95,3581.03,3712.69,NO,YES,NO,4182.86,3124.3,NO,NO,-13.14,16.29,3537.8,NO,NO,NO,3621.4,NO,YES,NO,3843.4,YES,YES,YES,3411.7,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,VESUVIUS,473.4,455.5,3.93,493.13,488.84,506.28,NO,NO,NO,619.0,407.56,NO,NO,-23.52,16.15,460.75,NO,NO,NO,485.95,NO,NO,NO,556.55,YES,YES,YES,465.75,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,GALLANTT,539.75,536.25,0.65,547.88,553.91,588.38,NO,NO,NO,783.47,321.53,NO,NO,-31.11,67.87,532.2,NO,NO,NO,548.6,NO,NO,NO,569.15,YES,YES,NO,520.95,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,MAXESTATES,353.6,352.45,0.33,381.3,393.08,453.56,NO,NO,NO,552.2,340.25,NO,YES,-35.97,3.92,340.25,NO,NO,NO,365.0,NO,NO,NO,421.85,YES,YES,NO,453.05,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,TVSSCS,98.49,97.49,1.03,106.73,107.49,120.56,NO,NO,NO,143.33,93.96,NO,YES,-31.28,4.82,95.45,NO,NO,NO,101.19,NO,NO,NO,122.35,YES,YES,NO,106.45,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,BOSCH-HCIL,1206.1,1210.5,-0.36,1319.23,1356.41,,NO,NO,N/A,1507.8,1206.1,NO,YES,-20.01,0.0,1233.5,NO,NO,N/A,1257.2,NO,NO,N/A,1394.4,YES,N/A,N/A,1482.1,N/A,N/A,N/A,
2026-03-25 19:27 IST,Nifty Microcap 250,SUBROS,687.25,670.65,2.48,713.19,766.75,888.79,NO,NO,NO,1194.2,552.81,NO,NO,-42.45,24.32,636.75,NO,NO,NO,675.5,NO,NO,NO,804.65,YES,NO,NO,868.95,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,GREENPANEL,182.05,180.64,0.78,197.85,210.34,257.36,NO,NO,NO,327.3,178.68,NO,YES,-44.38,1.89,178.68,NO,NO,NO,192.03,NO,NO,NO,214.93,NO,NO,NO,235.73,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,PRSMJOHNSN,125.04,125.15,-0.09,125.51,125.0,142.56,NO,YES,NO,168.8,118.65,NO,YES,-25.92,5.39,125.01,NO,NO,NO,125.26,NO,NO,NO,124.98,YES,NO,NO,134.74,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,JINDWORLD,21.05,20.11,4.67,22.39,24.87,35.22,NO,NO,NO,76.56,19.67,NO,NO,-72.51,7.02,19.67,NO,NO,NO,20.94,NO,NO,NO,25.63,NO,NO,NO,29.61,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SANOFICONR,4217.7,4148.6,1.67,4288.55,4226.22,4741.97,NO,NO,NO,5696.0,3999.5,NO,YES,-25.95,5.46,4073.3,NO,NO,NO,4203.1,NO,NO,NO,4044.6,NO,NO,NO,4592.1,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,IMAGICAA,38.74,37.79,2.51,41.21,46.29,54.4,NO,NO,NO,73.54,37.58,NO,YES,-47.32,3.09,37.58,NO,NO,NO,40.05,NO,NO,NO,46.3,NO,NO,NO,48.82,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,GARFIBRES,608.1,605.8,0.38,621.66,645.94,750.5,NO,NO,NO,949.38,599.25,NO,YES,-35.95,1.48,600.5,NO,NO,NO,616.1,NO,NO,NO,657.9,NO,NO,NO,689.0,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,ITI,260.6,256.05,1.78,262.58,279.2,304.73,NO,NO,NO,364.85,234.04,NO,NO,-28.57,11.35,253.45,NO,NO,NO,275.25,YES,NO,NO,280.6,NO,NO,NO,312.6,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,JBMA,572.65,572.2,0.08,532.02,559.76,621.58,YES,YES,NO,741.7,486.2,NO,NO,-22.79,17.78,540.7,YES,NO,NO,492.2,NO,NO,NO,570.45,NO,NO,NO,572.45,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,MCX,2465.1,2419.0,1.91,2501.75,2441.09,1938.27,NO,YES,YES,2686.0,994.12,NO,NO,-8.22,147.97,2314.4,NO,NO,YES,2671.8,YES,YES,YES,2395.9,NO,YES,YES,2164.2,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CHENNPETRO,1003.35,997.95,0.54,972.0,910.77,815.35,YES,YES,YES,1096.55,571.28,NO,NO,-8.5,75.63,1004.55,YES,YES,YES,1065.05,YES,YES,YES,883.65,YES,YES,YES,893.3,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,ATHERENERG,776.65,757.0,2.6,715.19,687.67,570.77,YES,YES,YES,780.6,300.2,YES,NO,-0.51,158.71,749.05,YES,YES,YES,723.75,YES,YES,YES,708.8,YES,YES,YES,696.2,YES,YES,N/A,
2026-03-25 19:27 IST,Nifty Smallcap 250,MRPL,186.14,181.72,2.43,192.68,180.77,153.05,NO,YES,YES,206.77,117.88,NO,NO,-9.98,57.91,183.15,NO,YES,YES,200.36,YES,YES,YES,191.25,YES,YES,YES,148.88,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,DATAPATTNS,3213.3,3237.9,-0.76,3258.22,2884.11,2782.46,NO,YES,YES,3493.2,1622.78,NO,NO,-8.01,98.01,3072.6,NO,YES,YES,3300.5,YES,YES,YES,2984.6,YES,YES,YES,2615.4,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,HINDCOPPER,480.55,463.55,3.67,526.37,561.51,375.44,NO,NO,YES,758.83,186.74,NO,NO,-36.67,157.34,449.15,NO,NO,YES,493.15,NO,NO,YES,569.05,NO,YES,YES,402.75,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,NETWEB,3251.2,3198.9,1.63,3362.21,3277.5,2945.87,NO,NO,YES,4360.1,1409.69,NO,NO,-25.43,130.63,3087.6,NO,NO,YES,3304.4,NO,YES,YES,3636.5,YES,YES,YES,3276.1,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,ACMESOLAR,254.12,249.1,2.02,237.9,227.95,255.4,YES,YES,NO,318.52,190.12,NO,NO,-20.22,33.66,237.55,YES,YES,NO,247.01,YES,YES,NO,231.61,YES,YES,NO,234.38,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,KAYNES,3717.9,3514.3,5.79,3699.05,3705.05,5381.47,YES,YES,NO,7593.0,3333.0,NO,NO,-51.04,11.55,3409.7,NO,NO,NO,3634.9,NO,NO,NO,3870.9,YES,YES,NO,4194.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,OLECTRA,1063.5,1070.35,-0.64,964.24,1017.83,1284.34,YES,YES,NO,1671.0,880.45,NO,NO,-36.36,20.79,1024.0,YES,YES,NO,903.55,NO,NO,NO,1014.5,NO,NO,NO,1183.2,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,TEJASNET,423.7,420.75,0.7,432.05,376.36,525.64,NO,YES,NO,885.67,296.15,NO,NO,-52.16,43.07,400.8,NO,YES,NO,444.4,YES,YES,NO,326.75,NO,NO,NO,453.25,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,MANAPPURAM,262.35,252.65,3.84,267.71,287.67,280.16,NO,NO,NO,319.36,215.85,NO,NO,-17.85,21.54,252.3,NO,NO,NO,256.85,NO,NO,NO,306.5,YES,YES,YES,293.6,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,ANGELONE,241.67,230.44,4.87,227.17,246.09,252.68,YES,NO,NO,324.32,209.36,NO,NO,-25.48,15.43,220.91,NO,NO,NO,216.98,NO,NO,NO,249.63,NO,NO,NO,255.91,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CDSL,1212.8,1185.5,2.3,1225.46,1305.0,1514.82,NO,NO,NO,1790.3,1133.8,NO,YES,-32.26,6.97,1133.8,NO,NO,NO,1199.3,NO,NO,NO,1320.4,NO,NO,NO,1518.7,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,JPPOWER,15.27,14.91,2.41,14.44,14.99,17.86,YES,YES,NO,27.23,13.24,NO,NO,-43.92,15.33,14.67,YES,NO,NO,13.98,NO,NO,NO,14.66,NO,NO,NO,17.79,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,NBCC,84.52,81.85,3.26,86.66,94.56,107.95,NO,NO,NO,127.87,78.95,NO,NO,-33.9,7.06,79.09,NO,NO,NO,83.13,NO,NO,NO,94.79,NO,NO,NO,116.21,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,FORCEMOT,21475.0,21485.0,-0.05,22093.65,21794.1,18438.81,NO,NO,YES,25776.0,7964.07,NO,NO,-16.69,169.65,20395.0,NO,NO,YES,20990.0,NO,NO,YES,24475.0,YES,YES,YES,18364.0,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,MMTC,57.02,56.71,0.55,57.58,62.18,64.75,NO,NO,NO,85.77,48.41,NO,NO,-33.52,17.79,55.72,NO,NO,NO,53.16,NO,NO,NO,62.07,NO,NO,NO,56.48,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,AMBER,6746.5,6452.0,4.56,7243.02,6861.66,7251.69,NO,NO,NO,8526.5,5510.0,NO,NO,-20.88,22.44,6289.0,NO,NO,NO,6778.0,NO,NO,NO,7650.5,YES,YES,YES,6709.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,PGEL,517.2,501.7,3.09,557.71,571.54,612.09,NO,NO,NO,968.02,485.89,NO,YES,-46.57,6.44,494.7,NO,NO,NO,523.85,NO,NO,NO,614.2,YES,YES,NO,579.55,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,BANDHANBNK,153.42,149.99,2.29,172.37,162.46,163.18,NO,NO,NO,187.92,135.47,NO,NO,-18.36,13.25,148.34,NO,NO,NO,159.58,NO,NO,NO,171.35,YES,YES,YES,148.97,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,HSCL,461.05,445.65,3.46,455.36,459.6,467.44,YES,YES,NO,517.8,408.13,NO,NO,-10.96,12.97,438.15,NO,NO,NO,446.95,NO,NO,NO,489.7,YES,YES,YES,483.2,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,LAURUSLABS,1023.5,992.6,3.11,1019.52,1014.7,925.35,YES,YES,YES,1128.5,560.02,NO,NO,-9.3,82.76,961.4,NO,NO,YES,968.7,NO,NO,YES,1019.0,YES,NO,YES,1064.2,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,MGL,939.1,922.4,1.81,1065.87,1079.74,1227.85,NO,NO,NO,1506.19,908.4,NO,YES,-37.65,3.38,908.4,NO,NO,NO,1016.1,NO,NO,NO,1133.5,YES,YES,NO,1148.62,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,GSPL,238.25,231.25,3.03,277.18,293.17,304.69,NO,NO,NO,345.55,231.25,NO,YES,-31.05,3.03,235.3,NO,NO,NO,265.2,NO,NO,NO,300.4,NO,NO,NO,289.5,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,GRSE,2177.0,2155.0,1.02,2372.37,2419.32,2586.54,NO,NO,NO,3468.34,1512.87,NO,NO,-37.23,43.9,2136.2,NO,NO,NO,2356.8,NO,NO,NO,2477.3,NO,YES,NO,2420.28,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,PVRINOX,954.4,946.3,0.86,1006.61,1007.12,1051.71,NO,NO,NO,1241.0,848.7,NO,NO,-23.09,12.45,941.9,NO,NO,NO,1003.3,NO,NO,NO,1036.25,YES,YES,NO,1060.4,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,OLAELEC,23.86,23.25,2.62,24.19,28.99,41.71,NO,NO,NO,68.99,23.07,NO,YES,-65.42,3.42,23.32,NO,NO,NO,23.58,NO,NO,NO,26.55,NO,NO,NO,34.64,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,PRAJIND,325.75,312.6,4.21,308.98,305.1,371.26,YES,YES,NO,574.11,276.15,NO,NO,-43.26,17.96,311.9,YES,YES,NO,304.65,NO,NO,NO,311.45,YES,NO,NO,345.4,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,NATCOPHARM,973.7,949.75,2.52,973.26,899.31,887.91,YES,YES,YES,1039.2,742.19,YES,NO,-6.3,31.19,927.55,NO,YES,YES,942.9,NO,YES,YES,891.7,YES,YES,YES,922.28,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,ZENTEC,1394.8,1364.1,2.25,1393.88,1349.77,1495.56,YES,YES,NO,2226.46,1228.1,NO,NO,-37.35,13.57,1357.8,NO,YES,NO,1424.6,YES,YES,NO,1322.2,NO,NO,NO,1394.6,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,RBLBANK,303.95,296.6,2.48,305.22,306.87,286.36,NO,NO,YES,332.55,163.97,NO,NO,-8.6,85.37,289.3,NO,NO,YES,297.7,NO,NO,YES,329.0,YES,YES,YES,303.1,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,HFCL,70.93,69.58,1.94,70.09,68.6,73.43,YES,YES,NO,91.86,60.95,NO,NO,-22.78,16.37,66.49,NO,NO,NO,71.74,YES,YES,NO,71.31,YES,YES,NO,63.95,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,SYRMA,817.75,790.9,3.39,772.21,776.12,747.96,YES,YES,YES,903.1,416.33,NO,NO,-9.45,96.42,746.0,NO,NO,NO,765.6,NO,NO,YES,832.4,YES,YES,YES,725.8,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,GMDCLTD,578.65,574.0,0.81,552.33,563.92,512.69,YES,YES,YES,630.3,255.92,NO,NO,-8.19,126.11,569.05,YES,YES,YES,553.1,YES,NO,YES,567.6,NO,YES,YES,516.75,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,INOXWIND,81.92,77.91,5.15,84.24,97.81,135.76,NO,NO,NO,195.0,76.15,NO,NO,-57.99,7.58,76.15,NO,NO,NO,78.21,NO,NO,NO,96.67,NO,NO,NO,126.57,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,CAMS,643.9,638.65,0.82,658.42,694.08,756.16,NO,NO,NO,844.78,622.45,NO,YES,-23.78,3.45,622.45,NO,NO,NO,632.8,NO,NO,NO,720.25,NO,NO,NO,758.43,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,ANANTRAJ,455.75,449.3,1.44,482.2,517.33,565.81,NO,NO,NO,735.6,414.9,NO,NO,-38.04,9.85,442.15,NO,NO,NO,448.95,NO,NO,NO,548.7,YES,YES,NO,561.3,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,J&KBANK,118.07,113.1,4.39,118.77,109.65,105.72,NO,YES,YES,127.51,88.31,NO,NO,-7.4,33.7,109.33,NO,NO,YES,121.1,YES,YES,YES,103.57,NO,YES,NO,100.16,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,SAGILITY,39.89,37.32,6.89,39.21,45.26,46.03,YES,NO,NO,54.53,36.35,NO,NO,-26.85,9.74,36.35,NO,NO,NO,37.63,NO,NO,NO,44.83,NO,NO,NO,52.85,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,KFINTECH,934.45,906.25,3.11,927.97,982.66,1093.14,YES,NO,NO,1338.74,877.6,NO,YES,-30.2,6.48,877.6,NO,NO,NO,900.95,NO,NO,NO,1007.4,NO,NO,NO,1082.0,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,IFCI,52.83,52.02,1.56,55.23,57.74,56.32,NO,NO,NO,71.76,39.24,NO,NO,-26.38,34.63,50.56,NO,NO,NO,55.02,NO,NO,NO,59.97,YES,YES,YES,49.41,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,HBLENGINE,666.6,660.25,0.96,670.33,727.45,773.42,NO,NO,NO,1095.97,458.13,NO,NO,-39.18,45.5,625.6,NO,NO,NO,665.1,NO,NO,NO,720.35,NO,NO,NO,843.27,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,DELHIVERY,430.35,418.9,2.73,420.55,418.71,428.56,YES,YES,YES,484.85,243.35,NO,NO,-11.24,76.84,411.4,NO,NO,NO,402.3,NO,NO,NO,430.95,YES,YES,YES,409.35,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,RPOWER,22.67,21.4,5.93,22.95,26.51,42.71,NO,NO,NO,71.27,20.97,NO,NO,-68.19,8.11,20.97,NO,NO,NO,21.94,NO,NO,NO,26.25,NO,NO,NO,35.28,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,NCC,140.19,136.16,2.96,144.76,147.77,188.32,NO,NO,NO,237.56,132.29,NO,YES,-40.99,5.97,132.29,NO,NO,NO,143.22,NO,NO,NO,149.07,NO,NO,NO,156.59,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,TARIL,282.9,279.85,1.09,288.71,273.49,395.67,NO,YES,NO,573.96,229.58,NO,NO,-50.71,23.23,269.4,NO,NO,NO,283.4,NO,YES,NO,313.86,YES,YES,NO,293.95,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,GESHIP,1416.5,1398.7,1.27,1390.74,1282.35,1081.83,YES,YES,YES,1486.5,837.24,YES,NO,-4.71,69.19,1360.0,NO,YES,YES,1426.4,YES,YES,YES,1287.2,YES,YES,YES,1104.04,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,SCI,233.35,230.3,1.32,243.68,236.1,222.86,NO,NO,YES,273.12,148.73,NO,NO,-14.56,56.9,219.15,NO,NO,NO,236.65,NO,YES,YES,254.96,YES,YES,YES,211.54,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,APTUS,207.25,200.31,3.46,225.6,247.69,297.21,NO,NO,NO,356.96,200.31,NO,YES,-41.94,3.46,201.36,NO,NO,NO,221.22,NO,NO,NO,241.9,NO,NO,NO,282.3,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,NAVINFLUOR,6217.5,6184.5,0.53,6290.2,6221.4,5438.0,NO,NO,YES,6649.5,3838.97,YES,NO,-6.5,61.96,5886.5,NO,NO,YES,6282.0,NO,YES,YES,6526.0,YES,YES,YES,5845.0,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,SAMMAANCAP,146.88,138.51,6.04,143.38,144.59,144.26,YES,YES,YES,189.93,102.67,NO,NO,-22.67,43.06,130.0,NO,NO,NO,139.37,NO,NO,NO,154.04,YES,YES,YES,141.85,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,AEGISLOG,611.75,599.8,1.99,642.93,677.07,735.93,NO,NO,NO,920.88,587.95,NO,YES,-33.57,4.05,587.95,NO,NO,NO,619.85,NO,NO,NO,693.05,NO,NO,NO,736.25,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,IEX,121.68,119.62,1.72,121.64,125.54,144.96,YES,NO,NO,207.52,115.38,NO,YES,-41.36,5.46,115.38,NO,NO,NO,119.88,NO,NO,NO,125.42,YES,NO,NO,139.28,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,REDINGTON,211.25,210.1,0.55,238.95,254.11,270.36,NO,NO,NO,322.52,196.86,NO,NO,-34.5,7.31,205.9,NO,NO,NO,228.05,NO,NO,NO,251.45,NO,NO,NO,274.85,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,BALRAMCHIN,508.5,476.95,6.61,481.85,454.3,497.63,YES,YES,YES,618.12,397.8,NO,NO,-17.73,27.83,473.5,NO,YES,NO,467.25,NO,YES,NO,456.4,YES,YES,NO,441.05,NO,NO,NO,
